speaker_id,speaker_id_raw,l1_status,gender,sent_id,sentence_text,repetition,word,onset,offset,duration_ms,wav_path,sentence_index
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,la,1.5,1.62,120.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,rue,1.62,1.82,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,roule,1.82,2.2,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,la,2.26,2.48,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,rue,2.48,2.83,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,sous,3.06,3.24,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,la,3.24,3.37,130.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,roue,3.37,3.58,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,reste,3.58,4.05,470.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp59.wav,55
sv,SV,fr,m,FRCORP6,Dis pour Gabriel trois fois,4,dis,0.89,1.20385,313.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp6.wav,56
sv,SV,fr,m,FRCORP6,Dis pour Gabriel trois fois,4,gabriel,1.20385,1.76,556.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp6.wav,56
sv,SV,fr,m,FRCORP6,Dis pour Gabriel trois fois,4,trois,1.76,1.95,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp6.wav,56
sv,SV,fr,m,FRCORP6,Dis pour Gabriel trois fois,4,fois,1.95,2.27,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp6.wav,56
sv,SV,fr,m,FRCORP60,Dis pour Gabriel trois fois,5,dis,0.73,0.99194,261.94,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp60.wav,57
sv,SV,fr,m,FRCORP60,Dis pour Gabriel trois fois,5,pourgabriel,0.99194,1.67376,681.82,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp60.wav,57
sv,SV,fr,m,FRCORP60,Dis pour Gabriel trois fois,5,trois,1.67376,1.87023,196.47,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp60.wav,57
sv,SV,fr,m,FRCORP60,Dis pour Gabriel trois fois,5,fois,1.87023,2.13,259.77,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp60.wav,57
sv,SV,fr,m,FRCORP61,Dis juxtaposer trois fois,4,dis,0.79,1.1,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp61.wav,58
sv,SV,fr,m,FRCORP61,Dis juxtaposer trois fois,4,juxtaposer,1.1,1.76,660.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp61.wav,58
sv,SV,fr,m,FRCORP61,Dis juxtaposer trois fois,4,trois,1.76,1.97,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp61.wav,58
sv,SV,fr,m,FRCORP61,Dis juxtaposer trois fois,4,fois,1.97,2.25,280.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp61.wav,58
sv,SV,fr,m,FRCORP62,Dis louche trois fois,4,dis,0.82,1.11689,296.89,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp62.wav,59
sv,SV,fr,m,FRCORP62,Dis louche trois fois,4,louche,1.11689,1.43,313.11,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp62.wav,59
sv,SV,fr,m,FRCORP62,Dis louche trois fois,4,trois,1.43,1.63,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp62.wav,59
sv,SV,fr,m,FRCORP62,Dis louche trois fois,4,fois,1.63,1.92471,294.71,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp62.wav,59
sv,SV,fr,m,FRCORP63,Dis hier trois fois,5,dis,0.81,1.20714,397.14,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp63.wav,60
sv,SV,fr,m,FRCORP63,Dis hier trois fois,5,hier,1.20714,1.61,402.86,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp63.wav,60
sv,SV,fr,m,FRCORP63,Dis hier trois fois,5,trois,1.61,1.8207,210.7,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp63.wav,60
sv,SV,fr,m,FRCORP63,Dis hier trois fois,5,fois,1.8207,2.09146,270.76,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp63.wav,60
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,la,0.26,0.48,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,roue,0.48,0.82,340.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,sur,0.82,1.08,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,la,1.08,1.24,160.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,rue,1.24,1.51,270.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,roule,1.54,1.96,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,la,2.02,2.26,240.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,rue,2.26,2.55,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,sous,2.55,2.74,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,la,2.74,2.86,120.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,roue,2.86,3.08,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP64,la roue sur la rue roule ; la rue sous la roue reste,5,reste,3.08,3.53,450.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp64.wav,61
sv,SV,fr,m,FRCORP65,Dis louche trois fois,5,dis,0.77,1.08398,313.98,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp65.wav,62
sv,SV,fr,m,FRCORP65,Dis louche trois fois,5,louche,1.08398,1.35,266.02,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp65.wav,62
sv,SV,fr,m,FRCORP65,Dis louche trois fois,5,trois,1.35,1.55729,207.29,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp65.wav,62
sv,SV,fr,m,FRCORP65,Dis louche trois fois,5,fois,1.55729,1.79488,237.59,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp65.wav,62
sv,SV,fr,m,FRCORP66,Dis garage trois fois,5,dis,0.75,1.07,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp66.wav,63
sv,SV,fr,m,FRCORP66,Dis garage trois fois,5,garage,1.07,1.4907,420.7,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp66.wav,63
sv,SV,fr,m,FRCORP66,Dis garage trois fois,5,trois,1.4907,1.69119,200.49,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp66.wav,63
sv,SV,fr,m,FRCORP66,Dis garage trois fois,5,fois,1.69119,1.91774,226.55,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp66.wav,63
sv,SV,fr,m,FRCORP67,Dis cache-cache trois fois,6,dis,0.63,0.92,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp67.wav,64
sv,SV,fr,m,FRCORP67,Dis cache-cache trois fois,6,cachecache,0.92,1.42,500.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp67.wav,64
sv,SV,fr,m,FRCORP67,Dis cache-cache trois fois,6,trois,1.42,1.62231,202.31,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp67.wav,64
sv,SV,fr,m,FRCORP67,Dis cache-cache trois fois,6,fois,1.62231,1.87794,255.63,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp67.wav,64
sv,SV,fr,m,FRCORP68,Dis divan trois fois,6,dis,0.78,1.07204,292.04,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp68.wav,65
sv,SV,fr,m,FRCORP68,Dis divan trois fois,6,divan,1.07204,1.49277,420.73,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp68.wav,65
sv,SV,fr,m,FRCORP68,Dis divan trois fois,6,trois,1.49277,1.7,207.23,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp68.wav,65
sv,SV,fr,m,FRCORP68,Dis divan trois fois,6,fois,1.7,1.92273,222.73,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp68.wav,65
sv,SV,fr,m,FRCORP69,Dis sérieux trois fois,6,dis,0.75,1.07786,327.86,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp69.wav,66
sv,SV,fr,m,FRCORP69,Dis sérieux trois fois,6,sérieux,1.07786,1.50978,431.92,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp69.wav,66
sv,SV,fr,m,FRCORP69,Dis sérieux trois fois,6,trois,1.50978,1.73,220.22,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp69.wav,66
sv,SV,fr,m,FRCORP69,Dis sérieux trois fois,6,fois,1.73,1.99,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp69.wav,66
sv,SV,fr,m,FRCORP7,Dis louche trois fois,6,dis,0.77,1.11,340.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp7.wav,67
sv,SV,fr,m,FRCORP7,Dis louche trois fois,6,louche,1.11,1.41226,302.26,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp7.wav,67
sv,SV,fr,m,FRCORP7,Dis louche trois fois,6,trois,1.41226,1.6,187.74,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp7.wav,67
sv,SV,fr,m,FRCORP7,Dis louche trois fois,6,fois,1.6,1.91204,312.04,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp7.wav,67
sv,SV,fr,m,FRCORP70,Dis juxtaposer trois fois,5,dis,0.94,1.29,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp70.wav,68
sv,SV,fr,m,FRCORP70,Dis juxtaposer trois fois,5,juxtaposer,1.29,1.99,700.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp70.wav,68
sv,SV,fr,m,FRCORP70,Dis juxtaposer trois fois,5,trois,1.99,2.23,240.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp70.wav,68
sv,SV,fr,m,FRCORP70,Dis juxtaposer trois fois,5,fois,2.23,2.46875,238.75,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp70.wav,68
sv,SV,fr,m,FRCORP71,Dis garage trois fois,6,dis,0.71,1.05707,347.07,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp71.wav,69
sv,SV,fr,m,FRCORP71,Dis garage trois fois,6,garage,1.05707,1.53963,482.56,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp71.wav,69
sv,SV,fr,m,FRCORP71,Dis garage trois fois,6,trois,1.53963,1.74812,208.49,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp71.wav,69
sv,SV,fr,m,FRCORP71,Dis garage trois fois,6,fois,1.74812,1.99257,244.45,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp71.wav,69
sv,SV,fr,m,FRCORP72,Dis j'en chie trois fois,6,dis,0.23,0.63528,405.28,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp72.wav,70
sv,SV,fr,m,FRCORP72,Dis j'en chie trois fois,6,j'enchie,0.63528,1.22097,585.69,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp72.wav,70
sv,SV,fr,m,FRCORP72,Dis j'en chie trois fois,6,trois,1.22097,1.45926,238.29,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp72.wav,70
sv,SV,fr,m,FRCORP72,Dis j'en chie trois fois,6,fois,1.45926,1.71642,257.16,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp72.wav,70
sv,SV,fr,m,FRCORP73,Dis juxtaposer trois fois,6,dis,0.49,0.8984,408.4,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp73.wav,71
sv,SV,fr,m,FRCORP73,Dis juxtaposer trois fois,6,juxtaposer,0.8984,1.64044,742.04,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp73.wav,71
sv,SV,fr,m,FRCORP73,Dis juxtaposer trois fois,6,trois,1.64044,1.84,199.56,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp73.wav,71
sv,SV,fr,m,FRCORP73,Dis juxtaposer trois fois,6,fois,1.84,2.07224,232.24,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp73.wav,71
sv,SV,fr,m,FRCORP74,Dis pas ceux trois fois,6,dis,0.66,0.98,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp74.wav,72
sv,SV,fr,m,FRCORP74,Dis pas ceux trois fois,6,pasceux,1.04679,1.4494,402.61,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp74.wav,72
sv,SV,fr,m,FRCORP74,Dis pas ceux trois fois,6,trois,1.4494,1.68,230.6,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp74.wav,72
sv,SV,fr,m,FRCORP74,Dis pas ceux trois fois,6,fois,1.68,1.94404,264.04,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp74.wav,72
sv,SV,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,dis,0.64854,0.92,271.46,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp75.wav,73
sv,SV,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,pourgabriel,0.92,1.67541,755.41,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp75.wav,73
sv,SV,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,trois,1.67541,1.87023,194.82,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp75.wav,73
sv,SV,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,fois,1.87023,2.12,249.77,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp75.wav,73
sv,SV,fr,m,FRCORP76,Dis hier trois fois,6,dis,0.59,0.89,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp76.wav,74
sv,SV,fr,m,FRCORP76,Dis hier trois fois,6,hier,0.92594,1.32416,398.22,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp76.wav,74
sv,SV,fr,m,FRCORP76,Dis hier trois fois,6,trois,1.32416,1.52836,204.2,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp76.wav,74
sv,SV,fr,m,FRCORP76,Dis hier trois fois,6,fois,1.52836,1.76173,233.37,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp76.wav,74
sv,SV,fr,m,FRCORP77,Dis tulle trois fois,5,dis,0.6,0.92897,328.97,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp77.wav,75
sv,SV,fr,m,FRCORP77,Dis tulle trois fois,5,tulle,0.99,1.31893,328.93,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp77.wav,75
sv,SV,fr,m,FRCORP77,Dis tulle trois fois,5,trois,1.31893,1.55061,231.68,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp77.wav,75
sv,SV,fr,m,FRCORP77,Dis tulle trois fois,5,fois,1.55061,1.76916,218.55,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp77.wav,75
sv,SV,fr,m,FRCORP78,Dis tsarine trois fois,6,dis,0.52,0.84799,327.99,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp78.wav,76
sv,SV,fr,m,FRCORP78,Dis tsarine trois fois,6,tsarine,0.84799,1.33602,488.03,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp78.wav,76
sv,SV,fr,m,FRCORP78,Dis tsarine trois fois,6,trois,1.33602,1.53,193.98,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp78.wav,76
sv,SV,fr,m,FRCORP78,Dis tsarine trois fois,6,fois,1.53,1.78421,254.21,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp78.wav,76
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,0.59,0.85,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,roue,0.85,1.12,270.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,sur,1.15,1.4,250.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,1.4,1.57,170.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,rue,1.57,1.79,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,roule,1.79,2.2,410.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,2.25,2.51,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,rue,2.51,2.74,230.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,sous,2.74,2.98,240.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,2.98,3.13,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,roue,3.13,3.44,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,reste,3.58,4.1,520.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp8.wav,77
sv,SV,fr,m,FRCORP9,Dis tulle trois fois,6,dis,0.3,0.63,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp9.wav,78
sv,SV,fr,m,FRCORP9,Dis tulle trois fois,6,tulle,0.63,0.94,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp9.wav,78
sv,SV,fr,m,FRCORP9,Dis tulle trois fois,6,trois,0.94,1.14933,209.33,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp9.wav,78
sv,SV,fr,m,FRCORP9,Dis tulle trois fois,6,fois,1.14933,1.45118,301.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp9.wav,78
ur,UR,ru,f,FRCORP1,Dis j'en chie trois fois,1,dis,1.38236,1.75618,373.82,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp1.wav,1
ur,UR,ru,f,FRCORP1,Dis j'en chie trois fois,1,j'enchie,1.75618,2.25385,497.67,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp1.wav,1
ur,UR,ru,f,FRCORP1,Dis j'en chie trois fois,1,trois,2.25385,2.54,286.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp1.wav,1
ur,UR,ru,f,FRCORP1,Dis j'en chie trois fois,1,fois,2.54,2.88,340.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp1.wav,1
ur,UR,ru,f,FRCORP10,Dis juxtaposer trois fois,1,dis,1.57347,1.98,406.53,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp10.wav,2
